dataset,oversampling,round,fold,num_of_rules,accuracy_train,fidelity_train,accuracy_test,fidelity_test,real_num
breast_cancer,4,0,0,25,0.9509090909090909,0.9545454545454546,0.9020979020979021,0.9300699300699301,12
breast_cancer,4,1,0,25,0.9818181818181818,0.9818181818181818,0.951048951048951,0.965034965034965,13
breast_cancer,4,2,0,25,0.9636363636363636,0.9672727272727273,0.9230769230769231,0.951048951048951,13
breast_cancer,4,3,0,25,0.9818181818181818,0.9854545454545455,0.9020979020979021,0.9440559440559441,12
breast_cancer,4,0,0,50,0.9709090909090909,0.9745454545454545,0.9230769230769231,0.9370629370629371,17
breast_cancer,4,1,0,50,0.9781818181818182,0.9818181818181818,0.9370629370629371,0.965034965034965,17
breast_cancer,4,2,0,50,0.9872727272727273,0.9872727272727273,0.951048951048951,0.965034965034965,14
breast_cancer,4,3,0,50,0.9527272727272728,0.9527272727272728,0.8951048951048951,0.9230769230769231,13
breast_cancer,4,0,0,100,0.9654545454545455,0.9618181818181818,0.916083916083916,0.9300699300699301,12
breast_cancer,4,1,0,100,0.9690909090909091,0.9727272727272728,0.9440559440559441,0.958041958041958,29
breast_cancer,4,2,0,100,0.9854545454545455,0.9854545454545455,0.9230769230769231,0.951048951048951,28
breast_cancer,4,3,0,100,0.9818181818181818,0.9854545454545455,0.9300699300699301,0.958041958041958,29
breast_cancer,4,0,0,200,0.9763636363636363,0.98,0.9440559440559441,0.958041958041958,19
breast_cancer,4,1,0,200,0.9745454545454545,0.9745454545454545,0.916083916083916,0.9440559440559441,11
breast_cancer,4,2,0,200,0.9672727272727273,0.9709090909090909,0.951048951048951,0.951048951048951,14
breast_cancer,4,3,0,200,0.9672727272727273,0.9709090909090909,0.9370629370629371,0.951048951048951,13
breast_cancer,4,0,1,25,0.9738805970149254,0.9776119402985075,0.9225352112676056,0.9577464788732394,14
breast_cancer,4,1,1,25,0.9850746268656716,0.9850746268656716,0.9014084507042254,0.9366197183098591,14
breast_cancer,4,2,1,25,0.9664179104477612,0.9701492537313433,0.9366197183098591,0.9577464788732394,14
breast_cancer,4,3,1,25,0.9720149253731343,0.9757462686567164,0.9225352112676056,0.9859154929577465,14
breast_cancer,4,0,1,50,0.9626865671641791,0.9664179104477612,0.9014084507042254,0.9507042253521126,16
breast_cancer,4,1,1,50,0.9720149253731343,0.9757462686567164,0.9225352112676056,0.9577464788732394,16
breast_cancer,4,2,1,50,0.9757462686567164,0.9794776119402985,0.8873239436619719,0.9507042253521126,17
breast_cancer,4,3,1,50,0.9682835820895522,0.9720149253731343,0.9014084507042254,0.9507042253521126,16
breast_cancer,4,0,1,100,0.9682835820895522,0.9682835820895522,0.8943661971830986,0.9295774647887324,27
breast_cancer,4,1,1,100,0.9682835820895522,0.9682835820895522,0.9084507042253521,0.9577464788732394,30
breast_cancer,4,2,1,100,0.9776119402985075,0.9813432835820896,0.9366197183098591,0.9577464788732394,10
breast_cancer,4,3,1,100,0.9738805970149254,0.9776119402985075,0.8873239436619719,0.9366197183098591,17
breast_cancer,4,0,1,200,0.9626865671641791,0.9664179104477612,0.9366197183098591,0.9577464788732394,8
breast_cancer,4,1,1,200,0.960820895522388,0.960820895522388,0.9225352112676056,0.9295774647887324,12
breast_cancer,4,2,1,200,0.9776119402985075,0.9813432835820896,0.9014084507042254,0.9647887323943662,11
breast_cancer,4,3,1,200,0.5466417910447762,0.5503731343283582,0.38028169014084506,0.4014084507042254,13
breast_cancer,4,0,2,25,0.9695817490494296,0.9790874524714829,0.9436619718309859,0.9436619718309859,14
breast_cancer,4,1,2,25,0.9695817490494296,0.9752851711026616,0.9577464788732394,0.9577464788732394,12
breast_cancer,4,2,2,25,0.967680608365019,0.973384030418251,0.9225352112676056,0.9084507042253521,16
breast_cancer,4,3,2,25,0.973384030418251,0.9828897338403042,0.9436619718309859,0.9577464788732394,15
breast_cancer,4,0,2,50,0.967680608365019,0.9771863117870723,0.9507042253521126,0.9366197183098591,19
breast_cancer,4,1,2,50,0.9695817490494296,0.9790874524714829,0.9366197183098591,0.9084507042253521,19
breast_cancer,4,2,2,50,0.9695817490494296,0.9790874524714829,0.9225352112676056,0.9084507042253521,16
breast_cancer,4,3,2,50,0.9695817490494296,0.967680608365019,0.9295774647887324,0.9577464788732394,19
breast_cancer,4,0,2,100,0.9695817490494296,0.9790874524714829,0.9577464788732394,0.9577464788732394,28
breast_cancer,4,1,2,100,0.9695817490494296,0.9790874524714829,0.9295774647887324,0.9295774647887324,30
breast_cancer,4,2,2,100,0.973384030418251,0.9828897338403042,0.9507042253521126,0.9366197183098591,26
breast_cancer,4,3,2,100,0.9562737642585551,0.9657794676806084,0.9295774647887324,0.9436619718309859,22
breast_cancer,4,0,2,200,0.967680608365019,0.9771863117870723,0.9577464788732394,0.9577464788732394,18
breast_cancer,4,1,2,200,0.9429657794676806,0.9372623574144486,0.8943661971830986,0.9084507042253521,14
breast_cancer,4,2,2,200,0.967680608365019,0.973384030418251,0.9647887323943662,0.9647887323943662,11
breast_cancer,4,3,2,200,0.973384030418251,0.9790874524714829,0.9225352112676056,0.9366197183098591,18
breast_cancer,4,0,3,25,0.969811320754717,0.9735849056603774,0.9295774647887324,0.9507042253521126,13
breast_cancer,4,1,3,25,0.9754716981132076,0.9754716981132076,0.9366197183098591,0.971830985915493,12
breast_cancer,4,2,3,25,0.9754716981132076,0.9830188679245283,0.9436619718309859,0.9647887323943662,12
breast_cancer,4,3,3,25,0.9735849056603774,0.9735849056603774,0.9014084507042254,0.9366197183098591,13
breast_cancer,4,0,3,50,0.9735849056603774,0.9773584905660377,0.9154929577464789,0.9507042253521126,15
breast_cancer,4,1,3,50,0.9735849056603774,0.9811320754716981,0.9366197183098591,0.971830985915493,15
breast_cancer,4,2,3,50,0.9679245283018868,0.9679245283018868,0.9014084507042254,0.9225352112676056,15
breast_cancer,4,3,3,50,0.6037735849056604,0.5962264150943396,0.4859154929577465,0.49295774647887325,16
breast_cancer,4,0,3,100,0.9754716981132076,0.9830188679245283,0.9084507042253521,0.9436619718309859,19
breast_cancer,4,1,3,100,0.9528301886792453,0.9528301886792453,0.8943661971830986,0.9154929577464789,10
breast_cancer,4,2,3,100,0.969811320754717,0.969811320754717,0.9436619718309859,0.9366197183098591,11
breast_cancer,4,3,3,100,0.5981132075471698,0.590566037735849,0.45774647887323944,0.4647887323943662,14
breast_cancer,4,0,3,200,0.9566037735849057,0.960377358490566,0.9154929577464789,0.9225352112676056,9
breast_cancer,4,1,3,200,0.969811320754717,0.9773584905660377,0.9577464788732394,0.9647887323943662,12
breast_cancer,4,2,3,200,0.9584905660377359,0.9622641509433962,0.9154929577464789,0.8802816901408451,15
breast_cancer,4,3,3,200,0.9716981132075472,0.9792452830188679,0.9577464788732394,0.9788732394366197,15
diabetes,4,0,0,25,0.8770833333333333,0.91875,0.8538461538461538,0.9153846153846154,7
diabetes,4,1,0,25,0.8833333333333333,0.9333333333333333,0.8538461538461538,0.9307692307692308,7
diabetes,4,2,0,25,0.8770833333333333,0.91875,0.8538461538461538,0.9153846153846154,7
diabetes,4,3,0,25,0.8770833333333333,0.91875,0.8538461538461538,0.9153846153846154,7
diabetes,4,0,0,50,0.8833333333333333,0.9333333333333333,0.8538461538461538,0.9307692307692308,9
diabetes,4,1,0,50,0.875,0.9208333333333333,0.8384615384615385,0.9,10
diabetes,4,2,0,50,0.875,0.925,0.8538461538461538,0.9153846153846154,9
diabetes,4,3,0,50,0.8833333333333333,0.9333333333333333,0.8538461538461538,0.9307692307692308,9
diabetes,4,0,0,100,0.88125,0.91875,0.8846153846153846,0.9153846153846154,9
diabetes,4,1,0,100,0.8791666666666667,0.925,0.8615384615384616,0.9076923076923077,11
diabetes,4,2,0,100,0.8708333333333333,0.9083333333333333,0.8538461538461538,0.8846153846153846,8
diabetes,4,3,0,100,0.9229166666666667,0.9770833333333333,0.8769230769230769,0.9538461538461539,11
diabetes,4,0,0,200,0.94375,0.9520833333333333,0.9,0.9461538461538461,14
diabetes,4,1,0,200,0.95,0.9583333333333334,0.9307692307692308,0.9461538461538461,11
diabetes,4,2,0,200,0.9104166666666667,0.8979166666666667,0.8692307692307693,0.9153846153846154,14
diabetes,4,3,0,200,0.9395833333333333,0.9895833333333334,0.9076923076923077,0.9846153846153847,13
diabetes,4,0,1,25,0.9267782426778243,0.9644351464435147,0.9230769230769231,0.9846153846153847,10
diabetes,4,1,1,25,0.9267782426778243,0.9518828451882845,0.9307692307692308,0.9615384615384616,10
diabetes,4,2,1,25,0.9435146443514645,0.9853556485355649,0.9307692307692308,0.9923076923076923,10
diabetes,4,3,1,25,0.9288702928870293,0.9497907949790795,0.9307692307692308,0.9615384615384616,10
diabetes,4,0,1,50,0.9246861924686193,0.9456066945606695,0.9230769230769231,0.9538461538461539,11
diabetes,4,1,1,50,0.9330543933054394,0.9665271966527197,0.9230769230769231,0.9846153846153847,10
diabetes,4,2,1,50,0.9414225941422594,0.9874476987447699,0.9307692307692308,0.9923076923076923,11
diabetes,4,3,1,50,0.899581589958159,0.9330543933054394,0.9153846153846154,0.9769230769230769,10
diabetes,4,0,1,100,0.9288702928870293,0.9497907949790795,0.9307692307692308,0.9615384615384616,16
diabetes,4,1,1,100,0.9518828451882845,0.997907949790795,0.9384615384615385,1.0,22
diabetes,4,2,1,100,0.9414225941422594,0.9874476987447699,0.9230769230769231,0.9846153846153847,19
diabetes,4,3,1,100,0.9497907949790795,0.9916317991631799,0.9,0.9615384615384616,21
diabetes,4,0,1,200,0.9100418410041841,0.9393305439330544,0.9153846153846154,0.9461538461538461,14
diabetes,4,1,1,200,0.9184100418410042,0.9602510460251046,0.9153846153846154,0.9615384615384616,12
diabetes,4,2,1,200,0.9184100418410042,0.9602510460251046,0.9230769230769231,0.9846153846153847,16
diabetes,4,3,1,200,0.9393305439330544,0.9769874476987448,0.9,0.9615384615384616,18
diabetes,4,0,2,25,0.9034334763948498,0.9206008583690987,0.8769230769230769,0.9307692307692308,10
diabetes,4,1,2,25,0.9098712446351931,0.9184549356223176,0.8923076923076924,0.9307692307692308,9
diabetes,4,2,2,25,0.927038626609442,0.9656652360515021,0.9,0.9538461538461539,9
diabetes,4,3,2,25,0.907725321888412,0.9291845493562232,0.8769230769230769,0.9307692307692308,9
diabetes,4,0,2,50,0.9141630901287554,0.9399141630901288,0.8769230769230769,0.9307692307692308,10
diabetes,4,1,2,50,0.9098712446351931,0.9184549356223176,0.8923076923076924,0.9307692307692308,11
diabetes,4,2,2,50,0.9163090128755365,0.9549356223175965,0.8846153846153846,0.9538461538461539,11
diabetes,4,3,2,50,0.9034334763948498,0.9120171673819742,0.9,0.9230769230769231,12
diabetes,4,0,2,100,0.9313304721030042,0.9570815450643777,0.9384615384615385,0.9461538461538461,13
diabetes,4,1,2,100,0.9206008583690987,0.9291845493562232,0.9153846153846154,0.9384615384615385,10
diabetes,4,2,2,100,0.944206008583691,0.9871244635193133,0.9076923076923077,0.9769230769230769,26
diabetes,4,3,2,100,0.9120171673819742,0.9420600858369099,0.9,0.9230769230769231,13
diabetes,4,0,2,200,0.907725321888412,0.9163090128755365,0.9,0.9230769230769231,14
diabetes,4,1,2,200,0.927038626609442,0.9356223175965666,0.9230769230769231,0.9461538461538461,20
diabetes,4,2,2,200,0.9141630901287554,0.9227467811158798,0.8846153846153846,0.9076923076923077,25
diabetes,4,3,2,200,0.9570815450643777,0.9699570815450643,0.9307692307692308,0.9538461538461539,22
diabetes,4,0,3,25,0.9375,0.9475806451612904,0.9307692307692308,0.9538461538461539,17
diabetes,4,1,3,25,0.9274193548387096,0.9375,0.8923076923076924,0.9153846153846154,17
diabetes,4,2,3,25,0.9455645161290323,0.9556451612903226,0.9076923076923077,0.9307692307692308,18
diabetes,4,3,3,25,0.9375,0.9516129032258065,0.9076923076923077,0.9307692307692308,17
diabetes,4,0,3,50,0.9375,0.9516129032258065,0.9076923076923077,0.9307692307692308,18
diabetes,4,1,3,50,0.9596774193548387,0.9737903225806451,0.9538461538461539,0.9615384615384616,19
diabetes,4,2,3,50,0.9354838709677419,0.9455645161290323,0.9384615384615385,0.9615384615384616,19
diabetes,4,3,3,50,0.9415322580645161,0.9596774193548387,0.9384615384615385,0.9461538461538461,19
diabetes,4,0,3,100,0.969758064516129,0.9879032258064516,0.9615384615384616,0.9846153846153847,31
diabetes,4,1,3,100,0.9516129032258065,0.969758064516129,0.9384615384615385,0.9615384615384616,30
diabetes,4,2,3,100,0.9616935483870968,0.9758064516129032,0.9307692307692308,0.9538461538461539,26
diabetes,4,3,3,100,0.9475806451612904,0.9616935483870968,0.9461538461538461,0.9538461538461539,29
diabetes,4,0,3,200,0.9415322580645161,0.9596774193548387,0.9230769230769231,0.9307692307692308,17
diabetes,4,1,3,200,0.9616935483870968,0.9798387096774194,0.9615384615384616,0.9538461538461539,27
diabetes,4,2,3,200,0.9193548387096774,0.9294354838709677,0.9230769230769231,0.9461538461538461,16
diabetes,4,3,3,200,0.9596774193548387,0.9737903225806451,0.9461538461538461,0.9692307692307692,18
wine,4,0,0,25,0.7433903576982893,0.8444790046656299,0.6975,0.8175,35
wine,4,1,0,25,0.78149300155521,0.8919129082426127,0.685,0.835,35
wine,4,2,0,25,0.7534992223950233,0.8654743390357699,0.6925,0.8475,34
wine,4,3,0,25,0.7402799377916018,0.8662519440124417,0.69,0.83,32
wine,4,0,0,50,0.7200622083981337,0.8320373250388803,0.685,0.8,37
wine,4,1,0,50,0.7721617418351477,0.9199066874027994,0.72,0.905,38
wine,4,2,0,50,0.7278382581648523,0.8662519440124417,0.685,0.85,36
wine,4,3,0,50,0.7698289269051322,0.9253499222395023,0.7175,0.9175,42
wine,4,0,0,100,0.7566096423017107,0.8950233281493002,0.7125,0.8875,47
wine,4,1,0,100,0.7465007776049767,0.9222395023328149,0.7125,0.9275,48
wine,4,2,0,100,0.7674961119751167,0.9245723172628305,0.715,0.92,51
wine,4,3,0,100,0.7667185069984448,0.9331259720062208,0.75,0.9,45
wine,4,0,0,200,0.7542768273716952,0.9020217729393468,0.7175,0.9025,86
wine,4,1,0,200,0.786158631415241,0.9416796267496111,0.7225,0.9275,78
wine,4,2,0,200,0.7776049766718507,0.9206842923794712,0.7225,0.8975,79
wine,4,3,0,200,0.7776049766718507,0.9362363919129082,0.7275,0.9375,73
wine,4,0,1,25,0.75546875,0.9109375,0.7275,0.9025,36
wine,4,1,1,25,0.76640625,0.93125,0.7225,0.9175,34
wine,4,2,1,25,0.7703125,0.91796875,0.7375,0.8925,35
wine,4,3,1,25,0.78203125,0.9453125,0.7275,0.9275,38
wine,4,0,1,50,0.75546875,0.928125,0.73,0.935,39
wine,4,1,1,50,0.76875,0.94453125,0.7375,0.9375,44
wine,4,2,1,50,0.76640625,0.934375,0.7325,0.9275,39
wine,4,3,1,50,0.74609375,0.921875,0.73,0.94,41
wine,4,0,1,100,0.7703125,0.92890625,0.73,0.925,56
wine,4,1,1,100,0.753125,0.90390625,0.73,0.87,53
wine,4,2,1,100,0.7671875,0.93828125,0.72,0.94,57
wine,4,3,1,100,0.76015625,0.940625,0.7325,0.9225,53
wine,4,0,1,200,0.77421875,0.94375,0.7275,0.9225,81
wine,4,1,1,200,0.759375,0.92578125,0.7325,0.9125,85
wine,4,2,1,200,0.759375,0.93359375,0.7275,0.9275,84
wine,4,3,1,200,0.76171875,0.9359375,0.7325,0.9175,78
wine,4,0,2,25,0.7511848341232228,0.8996840442338072,0.7525,0.925,33
wine,4,1,2,25,0.7606635071090048,0.8996840442338072,0.76,0.9175,34
wine,4,2,2,25,0.7527646129541864,0.8965244865718799,0.75,0.8975,36
wine,4,3,2,25,0.7575039494470774,0.9091627172195893,0.7525,0.93,34
wine,4,0,2,50,0.7567140600315956,0.9067930489731437,0.765,0.9025,38
wine,4,1,2,50,0.7503949447077409,0.9162717219589257,0.7625,0.905,36
wine,4,2,2,50,0.7432859399684044,0.8981042654028436,0.745,0.9175,39
wine,4,3,2,50,0.7511848341232228,0.9044233807266983,0.7675,0.92,40
wine,4,0,2,100,0.7582938388625592,0.909952606635071,0.76,0.9025,50
wine,4,1,2,100,0.7630331753554502,0.8909952606635071,0.7525,0.925,48
wine,4,2,2,100,0.7551342812006319,0.919431279620853,0.755,0.9275,52
wine,4,3,2,100,0.7488151658767772,0.9131121642969984,0.765,0.9225,48
wine,4,0,2,200,0.7733017377567141,0.8933649289099526,0.7725,0.91,80
wine,4,1,2,200,0.7582938388625592,0.9210110584518167,0.755,0.8975,81
wine,4,2,2,200,0.7559241706161137,0.906003159557662,0.775,0.9225,79
wine,4,3,2,200,0.7661927330173776,0.9131121642969984,0.76,0.9175,85
wine,4,0,3,25,0.7627118644067796,0.9175654853620955,0.7343358395989975,0.9223057644110275,33
wine,4,1,3,25,0.775808936825886,0.9291217257318952,0.7418546365914787,0.9348370927318296,32
wine,4,2,3,25,0.763482280431433,0.8705701078582434,0.7117794486215538,0.8596491228070176,32
wine,4,3,3,25,0.7611710323574731,0.8882896764252697,0.7343358395989975,0.8922305764411027,36
wine,4,0,3,50,0.7503852080123267,0.8852080123266564,0.7293233082706767,0.8922305764411027,37
wine,4,1,3,50,0.74884437596302,0.8929121725731896,0.7293233082706767,0.9072681704260651,39
wine,4,2,3,50,0.7534668721109399,0.9098613251155624,0.7192982456140351,0.9172932330827067,40
wine,4,3,3,50,0.7696456086286595,0.9152542372881356,0.7192982456140351,0.9373433583959899,39
wine,4,0,3,100,0.773497688751926,0.9252696456086287,0.7268170426065163,0.9298245614035088,49
wine,4,1,3,100,0.7580893682588598,0.8759630200308166,0.7042606516290727,0.8872180451127819,50
wine,4,2,3,100,0.7573189522342064,0.9044684129429892,0.7268170426065163,0.9197994987468672,45
wine,4,3,3,100,0.7550077041602465,0.8852080123266564,0.731829573934837,0.8847117794486216,49
wine,4,0,3,200,0.7681047765793528,0.9244992295839753,0.7167919799498746,0.9398496240601504,68
wine,4,1,3,200,0.7711864406779662,0.9414483821263482,0.7268170426065163,0.9448621553884712,80
wine,4,2,3,200,0.7580893682588598,0.9098613251155624,0.7192982456140351,0.8922305764411027,85
wine,4,3,3,200,0.7565485362095532,0.9283513097072419,0.7343358395989975,0.9273182957393483,81
abalone,4,0,0,25,0.8977680350737346,0.9689119170984456,0.861244019138756,0.968421052631579,38
abalone,4,1,0,25,0.894380231167796,0.9499800717417298,0.845933014354067,0.937799043062201,36
abalone,4,2,0,25,0.8959744918294141,0.956755679553607,0.8545454545454545,0.9540669856459331,38
abalone,4,3,0,25,0.8178557194101236,0.883419689119171,0.737799043062201,0.8411483253588516,37
abalone,4,0,0,50,0.8880031885213232,0.9535671582303706,0.8488038277511962,0.9521531100478469,42
abalone,4,1,0,50,0.8965723395775209,0.9613391789557593,0.8564593301435407,0.9598086124401913,41
abalone,4,2,0,50,0.8862096452770027,0.9601434834595456,0.8363636363636363,0.9492822966507177,41
abalone,4,3,0,50,0.8822239936229573,0.9473893981666003,0.8421052631578947,0.9416267942583733,40
abalone,4,0,0,100,0.8935831008369869,0.9715025906735751,0.8698564593301435,0.969377990430622,59
abalone,4,1,0,100,0.8931845356715823,0.9659226783579116,0.8555023923444977,0.9607655502392345,54
abalone,4,2,0,100,0.89298525308888,0.9649262654444002,0.8497607655502393,0.9569377990430622,57
abalone,4,3,0,100,0.894380231167796,0.9623355918692706,0.8516746411483254,0.9626794258373206,57
abalone,4,0,0,200,0.89298525308888,0.9721004384216819,0.8583732057416268,0.9732057416267943,92
abalone,4,1,0,200,0.8826225587883619,0.9705061777600638,0.8755980861244019,0.9751196172248804,90
abalone,4,2,0,200,0.8919888401753687,0.9639298525308888,0.8602870813397129,0.9540669856459331,91
abalone,4,3,0,200,0.895177361498605,0.9707054603427661,0.8660287081339713,0.969377990430622,94
abalone,4,0,1,25,0.8747007182761373,0.9561053471667997,0.8371647509578544,0.9415708812260536,29
abalone,4,1,1,25,0.8228252194732641,0.9090183559457302,0.7586206896551724,0.8611111111111112,26
abalone,4,2,1,25,0.8242218675179569,0.9108140462889066,0.7480842911877394,0.8582375478927203,27
abalone,4,3,1,25,0.8741021548284118,0.959098164405427,0.8362068965517241,0.9444444444444444,28
abalone,4,0,1,50,0.8172386272944933,0.9098164405426975,0.7576628352490421,0.8697318007662835,32
abalone,4,1,1,50,0.8856743814844373,0.9710694333599361,0.8486590038314177,0.9530651340996169,34
abalone,4,2,1,50,0.8721069433359936,0.9511173184357542,0.8793103448275862,0.9568965517241379,35
abalone,4,3,1,50,0.8645251396648045,0.9598962490023942,0.8266283524904214,0.9367816091954023,35
abalone,4,0,1,100,0.8699122106943336,0.9573024740622506,0.8266283524904214,0.9272030651340997,51
abalone,4,1,1,100,0.8824820430965682,0.9762569832402235,0.853448275862069,0.9674329501915708,51
abalone,4,2,1,100,0.8900638467677574,0.9706703910614525,0.8639846743295019,0.9530651340996169,52
abalone,4,3,1,100,0.879489225857941,0.9676775738228253,0.8524904214559387,0.9530651340996169,51
abalone,4,0,1,200,0.8784916201117319,0.9770550678371908,0.8706896551724138,0.9770114942528736,88
abalone,4,1,1,200,0.8840782122905028,0.9782521947326417,0.8611111111111112,0.975095785440613,85
abalone,4,2,1,200,0.886073423782921,0.9798483639265763,0.8668582375478927,0.9770114942528736,89
abalone,4,3,1,200,0.8836791699920191,0.9666799680766162,0.8783524904214559,0.9674329501915708,88
abalone,4,0,2,25,0.7428800641797032,0.8002406738868832,0.578544061302682,0.6925287356321839,23
abalone,4,1,2,25,0.7627356598475732,0.8501805054151624,0.646551724137931,0.7624521072796935,25
abalone,4,2,2,25,0.7529081427998395,0.8295226634576816,0.6235632183908046,0.7298850574712644,26
abalone,4,3,2,25,0.7639390292819895,0.8513838748495788,0.6436781609195402,0.7672413793103449,29
abalone,4,0,2,50,0.7470918572001605,0.8204973926995588,0.6091954022988506,0.7231800766283525,28
abalone,4,1,2,50,0.8315282791817088,0.9197753710389089,0.7672413793103449,0.8850574712643678,33
abalone,4,2,2,50,0.836542318491777,0.9095467308463698,0.7576628352490421,0.8773946360153256,29
abalone,4,3,2,50,0.8331327717609306,0.9137585238668271,0.7452107279693486,0.8553639846743295,28
abalone,4,0,2,100,0.8888888888888888,0.9783393501805054,0.8611111111111112,0.9827586206896551,40
abalone,4,1,2,100,0.8840754111512235,0.9679101484155636,0.8409961685823755,0.9588122605363985,40
abalone,4,2,2,100,0.8914961893301243,0.97573204973927,0.8563218390804598,0.9741379310344828,43
abalone,4,3,2,100,0.8876855194544725,0.9630966706778982,0.8457854406130269,0.9521072796934866,42
abalone,4,0,2,200,0.8844765342960289,0.9679101484155636,0.8649425287356322,0.9770114942528736,73
abalone,4,1,2,200,0.894705174488568,0.9877657440834336,0.8544061302681992,0.9837164750957854,85
abalone,4,2,2,200,0.8961091054953871,0.9779382270357,0.8515325670498084,0.9770114942528736,87
abalone,4,3,2,200,0.890292819895708,0.9821500200561573,0.8582375478927203,0.9818007662835249,85
abalone,4,0,3,25,0.7918994413407822,0.8200319233838786,0.8936781609195402,0.8793103448275862,34
abalone,4,1,3,25,0.8423782920989625,0.9295690343176377,0.8840996168582376,0.9655172413793104,32
abalone,4,2,3,25,0.7968874700718276,0.8425778132482044,0.6752873563218391,0.7567049808429118,33
abalone,4,3,3,25,0.8806863527533919,0.9167996807661613,0.8247126436781609,0.9022988505747126,34
abalone,4,0,3,50,0.8675179569034318,0.9431364724660815,0.8802681992337165,0.9540229885057471,39
abalone,4,1,3,50,0.8158419792498005,0.8607342378292099,0.8879310344827587,0.9118773946360154,43
abalone,4,2,3,50,0.8812849162011173,0.9433359936153233,0.8438697318007663,0.9367816091954023,44
abalone,4,3,3,50,0.8820830007980845,0.9381484437350359,0.8505747126436781,0.9300766283524904,40
abalone,4,0,3,100,0.8872705506783719,0.9401436552274541,0.8515325670498084,0.9272030651340997,52
abalone,4,1,3,100,0.8786911412609737,0.9527134876296888,0.8936781609195402,0.9655172413793104,53
abalone,4,2,3,100,0.8800877893056664,0.9596967278531524,0.8879310344827587,0.9616858237547893,51
abalone,4,3,3,100,0.8876695929768555,0.9365522745411013,0.8486590038314177,0.9281609195402298,51
abalone,4,0,3,200,0.8844772545889864,0.9740622505985634,0.8840996168582376,0.9770114942528736,92
abalone,4,1,3,200,0.8780925778132482,0.9561053471667997,0.8946360153256705,0.9703065134099617,92
abalone,4,2,3,200,0.8902633679169992,0.9614924181963288,0.8888888888888888,0.9683908045977011,86
abalone,4,3,3,200,0.8840782122905028,0.9652833200319234,0.8908045977011494,0.9683908045977011,85
